,Country/Region,Province/State,Lat,Long,date,confirmed,deaths,recovered
20139,United Kingdom,Isle of Man,54.2361,-4.5481,2/19/20,0,0,0
20140,United Kingdom,Isle of Man,54.2361,-4.5481,2/20/20,0,0,0
20141,United Kingdom,Isle of Man,54.2361,-4.5481,2/21/20,0,0,0
20142,United Kingdom,Isle of Man,54.2361,-4.5481,2/22/20,0,0,0
20143,United Kingdom,Isle of Man,54.2361,-4.5481,2/23/20,0,0,0
20144,United Kingdom,Isle of Man,54.2361,-4.5481,2/24/20,0,0,0
20145,United Kingdom,Isle of Man,54.2361,-4.5481,2/25/20,0,0,0
20146,United Kingdom,Isle of Man,54.2361,-4.5481,2/26/20,0,0,0
20147,United Kingdom,Isle of Man,54.2361,-4.5481,2/27/20,0,0,0
20148,United Kingdom,Isle of Man,54.2361,-4.5481,2/28/20,0,0,0
20149,United Kingdom,Isle of Man,54.2361,-4.5481,2/29/20,0,0,0
20150,United Kingdom,Isle of Man,54.2361,-4.5481,3/1/20,0,0,0
20151,United Kingdom,Isle of Man,54.2361,-4.5481,3/2/20,0,0,0
20152,United Kingdom,Isle of Man,54.2361,-4.5481,3/3/20,0,0,0
20153,United Kingdom,Isle of Man,54.2361,-4.5481,3/4/20,0,0,0
20154,United Kingdom,Isle of Man,54.2361,-4.5481,3/5/20,0,0,0
20155,United Kingdom,Isle of Man,54.2361,-4.5481,3/6/20,0,0,0
20156,United Kingdom,Isle of Man,54.2361,-4.5481,3/7/20,0,0,0
20157,United Kingdom,Isle of Man,54.2361,-4.5481,3/8/20,0,0,0
20158,United Kingdom,Isle of Man,54.2361,-4.5481,3/9/20,0,0,0
20159,United Kingdom,Isle of Man,54.2361,-4.5481,3/10/20,0,0,0
20160,United Kingdom,Isle of Man,54.2361,-4.5481,3/11/20,0,0,0
20161,United Kingdom,Isle of Man,54.2361,-4.5481,3/12/20,0,0,0
20162,United Kingdom,Isle of Man,54.2361,-4.5481,3/13/20,0,0,0
20163,United Kingdom,Isle of Man,54.2361,-4.5481,3/14/20,0,0,0
20164,United Kingdom,Isle of Man,54.2361,-4.5481,3/15/20,0,0,0
20165,United Kingdom,Isle of Man,54.2361,-4.5481,3/16/20,0,0,0
20166,United Kingdom,Isle of Man,54.2361,-4.5481,3/17/20,0,0,0
20167,United Kingdom,Isle of Man,54.2361,-4.5481,3/18/20,0,0,0
20168,United Kingdom,Isle of Man,54.2361,-4.5481,3/19/20,0,0,0
20169,United Kingdom,Isle of Man,54.2361,-4.5481,3/20/20,1,0,0
20170,United Kingdom,Isle of Man,54.2361,-4.5481,3/21/20,1,0,0
20171,United Kingdom,Isle of Man,54.2361,-4.5481,3/22/20,5,0,0
20172,United Kingdom,Isle of Man,54.2361,-4.5481,3/23/20,13,0,0
20173,United Kingdom,Isle of Man,54.2361,-4.5481,3/24/20,23,0,0
20174,United Kingdom,Isle of Man,54.2361,-4.5481,3/25/20,23,0,0
20175,United Kingdom,Isle of Man,54.2361,-4.5481,3/26/20,25,0,0
20176,United Kingdom,Isle of Man,54.2361,-4.5481,3/27/20,29,0,0
20177,United Kingdom,Isle of Man,54.2361,-4.5481,3/28/20,32,0,0
20178,United Kingdom,Isle of Man,54.2361,-4.5481,3/29/20,42,0,0
20179,United Kingdom,Isle of Man,54.2361,-4.5481,3/30/20,49,0,0
20180,United Kingdom,Isle of Man,54.2361,-4.5481,3/31/20,60,0,0
20181,United Kingdom,Isle of Man,54.2361,-4.5481,4/1/20,68,1,0
20182,United Kingdom,Isle of Man,54.2361,-4.5481,4/2/20,95,1,0
20183,United Kingdom,Isle of Man,54.2361,-4.5481,4/3/20,114,1,0
20184,United Kingdom,Isle of Man,54.2361,-4.5481,4/4/20,126,1,0
20185,United Kingdom,Isle of Man,54.2361,-4.5481,4/5/20,127,1,0
20186,United Kingdom,Isle of Man,54.2361,-4.5481,4/6/20,139,1,55
20187,United Kingdom,Isle of Man,54.2361,-4.5481,4/7/20,150,1,73
20188,United Kingdom,Isle of Man,54.2361,-4.5481,4/8/20,158,1,82
20189,United Kingdom,Isle of Man,54.2361,-4.5481,4/9/20,190,1,92
20190,United Kingdom,Isle of Man,54.2361,-4.5481,4/10/20,201,1,103
20191,United Kingdom,Isle of Man,54.2361,-4.5481,4/11/20,226,2,112
20192,United Kingdom,Isle of Man,54.2361,-4.5481,4/12/20,228,2,112
20193,United Kingdom,Isle of Man,54.2361,-4.5481,4/13/20,242,2,131
20194,United Kingdom,Isle of Man,54.2361,-4.5481,4/14/20,254,2,141
20195,United Kingdom,Isle of Man,54.2361,-4.5481,4/15/20,256,4,151
20196,United Kingdom,Isle of Man,54.2361,-4.5481,4/16/20,284,4,154
20197,United Kingdom,Isle of Man,54.2361,-4.5481,4/17/20,291,4,169
20198,United Kingdom,Isle of Man,54.2361,-4.5481,4/18/20,297,6,180
20199,United Kingdom,Isle of Man,54.2361,-4.5481,4/19/20,298,6,193
20200,United Kingdom,Isle of Man,54.2361,-4.5481,4/20/20,300,9,200
20201,United Kingdom,Isle of Man,54.2361,-4.5481,4/21/20,307,9,209
20202,United Kingdom,Montserrat,16.7425,-62.1874,1/22/20,0,0,0
20203,United Kingdom,Montserrat,16.7425,-62.1874,1/23/20,0,0,0
20204,United Kingdom,Montserrat,16.7425,-62.1874,1/24/20,0,0,0
20205,United Kingdom,Montserrat,16.7425,-62.1874,1/25/20,0,0,0
20206,United Kingdom,Montserrat,16.7425,-62.1874,1/26/20,0,0,0
20207,United Kingdom,Montserrat,16.7425,-62.1874,1/27/20,0,0,0
20208,United Kingdom,Montserrat,16.7425,-62.1874,1/28/20,0,0,0
20209,United Kingdom,Montserrat,16.7425,-62.1874,1/29/20,0,0,0
20210,United Kingdom,Montserrat,16.7425,-62.1874,1/30/20,0,0,0
20211,United Kingdom,Montserrat,16.7425,-62.1874,1/31/20,0,0,0
20212,United Kingdom,Montserrat,16.7425,-62.1874,2/1/20,0,0,0
20213,United Kingdom,Montserrat,16.7425,-62.1874,2/2/20,0,0,0
20214,United Kingdom,Montserrat,16.7425,-62.1874,2/3/20,0,0,0
20215,United Kingdom,Montserrat,16.7425,-62.1874,2/4/20,0,0,0
20216,United Kingdom,Montserrat,16.7425,-62.1874,2/5/20,0,0,0
20217,United Kingdom,Montserrat,16.7425,-62.1874,2/6/20,0,0,0
20218,United Kingdom,Montserrat,16.7425,-62.1874,2/7/20,0,0,0
20219,United Kingdom,Montserrat,16.7425,-62.1874,2/8/20,0,0,0
20220,United Kingdom,Montserrat,16.7425,-62.1874,2/9/20,0,0,0
20221,United Kingdom,Montserrat,16.7425,-62.1874,2/10/20,0,0,0
20222,United Kingdom,Montserrat,16.7425,-62.1874,2/11/20,0,0,0
20223,United Kingdom,Montserrat,16.7425,-62.1874,2/12/20,0,0,0
20224,United Kingdom,Montserrat,16.7425,-62.1874,2/13/20,0,0,0
20225,United Kingdom,Montserrat,16.7425,-62.1874,2/14/20,0,0,0
20226,United Kingdom,Montserrat,16.7425,-62.1874,2/15/20,0,0,0
20227,United Kingdom,Montserrat,16.7425,-62.1874,2/16/20,0,0,0
20228,United Kingdom,Montserrat,16.7425,-62.1874,2/17/20,0,0,0
20229,United Kingdom,Montserrat,16.7425,-62.1874,2/18/20,0,0,0
20230,United Kingdom,Montserrat,16.7425,-62.1874,2/19/20,0,0,0
20231,United Kingdom,Montserrat,16.7425,-62.1874,2/20/20,0,0,0
20232,United Kingdom,Montserrat,16.7425,-62.1874,2/21/20,0,0,0
20233,United Kingdom,Montserrat,16.7425,-62.1874,2/22/20,0,0,0
20234,United Kingdom,Montserrat,16.7425,-62.1874,2/23/20,0,0,0
20235,United Kingdom,Montserrat,16.7425,-62.1874,2/24/20,0,0,0
20236,United Kingdom,Montserrat,16.7425,-62.1874,2/25/20,0,0,0
20237,United Kingdom,Montserrat,16.7425,-62.1874,2/26/20,0,0,0
20238,United Kingdom,Montserrat,16.7425,-62.1874,2/27/20,0,0,0
20239,United Kingdom,Montserrat,16.7425,-62.1874,2/28/20,0,0,0
20240,United Kingdom,Montserrat,16.7425,-62.1874,2/29/20,0,0,0
20241,United Kingdom,Montserrat,16.7425,-62.1874,3/1/20,0,0,0
20242,United Kingdom,Montserrat,16.7425,-62.1874,3/2/20,0,0,0
20243,United Kingdom,Montserrat,16.7425,-62.1874,3/3/20,0,0,0
20244,United Kingdom,Montserrat,16.7425,-62.1874,3/4/20,0,0,0
20245,United Kingdom,Montserrat,16.7425,-62.1874,3/5/20,0,0,0
20246,United Kingdom,Montserrat,16.7425,-62.1874,3/6/20,0,0,0
20247,United Kingdom,Montserrat,16.7425,-62.1874,3/7/20,0,0,0
20248,United Kingdom,Montserrat,16.7425,-62.1874,3/8/20,0,0,0
20249,United Kingdom,Montserrat,16.7425,-62.1874,3/9/20,0,0,0
20250,United Kingdom,Montserrat,16.7425,-62.1874,3/10/20,0,0,0
20251,United Kingdom,Montserrat,16.7425,-62.1874,3/11/20,0,0,0
20252,United Kingdom,Montserrat,16.7425,-62.1874,3/12/20,0,0,0
20253,United Kingdom,Montserrat,16.7425,-62.1874,3/13/20,0,0,0
20254,United Kingdom,Montserrat,16.7425,-62.1874,3/14/20,0,0,0
20255,United Kingdom,Montserrat,16.7425,-62.1874,3/15/20,0,0,0
20256,United Kingdom,Montserrat,16.7425,-62.1874,3/16/20,0,0,0
20257,United Kingdom,Montserrat,16.7425,-62.1874,3/17/20,0,0,0
20258,United Kingdom,Montserrat,16.7425,-62.1874,3/18/20,1,0,0
20259,United Kingdom,Montserrat,16.7425,-62.1874,3/19/20,1,0,0
20260,United Kingdom,Montserrat,16.7425,-62.1874,3/20/20,1,0,0
20261,United Kingdom,Montserrat,16.7425,-62.1874,3/21/20,1,0,0
20262,United Kingdom,Montserrat,16.7425,-62.1874,3/22/20,1,0,0
20263,United Kingdom,Montserrat,16.7425,-62.1874,3/23/20,1,0,0
20264,United Kingdom,Montserrat,16.7425,-62.1874,3/24/20,1,0,0
20265,United Kingdom,Montserrat,16.7425,-62.1874,3/25/20,1,0,0
20266,United Kingdom,Montserrat,16.7425,-62.1874,3/26/20,5,0,0
20267,United Kingdom,Montserrat,16.7425,-62.1874,3/27/20,5,0,0
20268,United Kingdom,Montserrat,16.7425,-62.1874,3/28/20,5,0,0
20269,United Kingdom,Montserrat,16.7425,-62.1874,3/29/20,5,0,0
20270,United Kingdom,Montserrat,16.7425,-62.1874,3/30/20,5,0,0
20271,United Kingdom,Montserrat,16.7425,-62.1874,3/31/20,5,0,0
20272,United Kingdom,Montserrat,16.7425,-62.1874,4/1/20,5,0,0
20273,United Kingdom,Montserrat,16.7425,-62.1874,4/2/20,5,0,0
20274,United Kingdom,Montserrat,16.7425,-62.1874,4/3/20,6,0,0
20275,United Kingdom,Montserrat,16.7425,-62.1874,4/4/20,6,0,0
20276,United Kingdom,Montserrat,16.7425,-62.1874,4/5/20,6,0,0
20277,United Kingdom,Montserrat,16.7425,-62.1874,4/6/20,6,0,0
20278,United Kingdom,Montserrat,16.7425,-62.1874,4/7/20,9,0,0
20279,United Kingdom,Montserrat,16.7425,-62.1874,4/8/20,9,0,0
20280,United Kingdom,Montserrat,16.7425,-62.1874,4/9/20,9,0,0
20281,United Kingdom,Montserrat,16.7425,-62.1874,4/10/20,9,0,0
20282,United Kingdom,Montserrat,16.7425,-62.1874,4/11/20,9,0,0
20283,United Kingdom,Montserrat,16.7425,-62.1874,4/12/20,9,0,0
20284,United Kingdom,Montserrat,16.7425,-62.1874,4/13/20,11,0,1
20285,United Kingdom,Montserrat,16.7425,-62.1874,4/14/20,11,0,1
20286,United Kingdom,Montserrat,16.7425,-62.1874,4/15/20,11,0,1
20287,United Kingdom,Montserrat,16.7425,-62.1874,4/16/20,11,0,1
20288,United Kingdom,Montserrat,16.7425,-62.1874,4/17/20,11,0,1
20289,United Kingdom,Montserrat,16.7425,-62.1874,4/18/20,11,0,2
20290,United Kingdom,Montserrat,16.7425,-62.1874,4/19/20,11,0,2
20291,United Kingdom,Montserrat,16.7425,-62.1874,4/20/20,11,0,2
20292,United Kingdom,Montserrat,16.7425,-62.1874,4/21/20,11,0,2
20293,United Kingdom,,55.3781,-3.4360000000000004,1/22/20,0,0,0
20294,United Kingdom,,55.3781,-3.4360000000000004,1/23/20,0,0,0
20295,United Kingdom,,55.3781,-3.4360000000000004,1/24/20,0,0,0
20296,United Kingdom,,55.3781,-3.4360000000000004,1/25/20,0,0,0
20297,United Kingdom,,55.3781,-3.4360000000000004,1/26/20,0,0,0
20298,United Kingdom,,55.3781,-3.4360000000000004,1/27/20,0,0,0
20299,United Kingdom,,55.3781,-3.4360000000000004,1/28/20,0,0,0
20300,United Kingdom,,55.3781,-3.4360000000000004,1/29/20,0,0,0
20301,United Kingdom,,55.3781,-3.4360000000000004,1/30/20,0,0,0
20302,United Kingdom,,55.3781,-3.4360000000000004,1/31/20,2,0,0
20303,United Kingdom,,55.3781,-3.4360000000000004,2/1/20,2,0,0
20304,United Kingdom,,55.3781,-3.4360000000000004,2/2/20,2,0,0
20305,United Kingdom,,55.3781,-3.4360000000000004,2/3/20,2,0,0
20306,United Kingdom,,55.3781,-3.4360000000000004,2/4/20,2,0,0
20307,United Kingdom,,55.3781,-3.4360000000000004,2/5/20,2,0,0
20308,United Kingdom,,55.3781,-3.4360000000000004,2/6/20,2,0,0
20309,United Kingdom,,55.3781,-3.4360000000000004,2/7/20,3,0,0
20310,United Kingdom,,55.3781,-3.4360000000000004,2/8/20,3,0,0
20311,United Kingdom,,55.3781,-3.4360000000000004,2/9/20,3,0,0
20312,United Kingdom,,55.3781,-3.4360000000000004,2/10/20,8,0,0
20313,United Kingdom,,55.3781,-3.4360000000000004,2/11/20,8,0,0
20314,United Kingdom,,55.3781,-3.4360000000000004,2/12/20,9,0,1
20315,United Kingdom,,55.3781,-3.4360000000000004,2/13/20,9,0,1
20316,United Kingdom,,55.3781,-3.4360000000000004,2/14/20,9,0,1
20317,United Kingdom,,55.3781,-3.4360000000000004,2/15/20,9,0,1
20318,United Kingdom,,55.3781,-3.4360000000000004,2/16/20,9,0,8
20319,United Kingdom,,55.3781,-3.4360000000000004,2/17/20,9,0,8
20320,United Kingdom,,55.3781,-3.4360000000000004,2/18/20,9,0,8
20321,United Kingdom,,55.3781,-3.4360000000000004,2/19/20,9,0,8
20322,United Kingdom,,55.3781,-3.4360000000000004,2/20/20,9,0,8
20323,United Kingdom,,55.3781,-3.4360000000000004,2/21/20,9,0,8
20324,United Kingdom,,55.3781,-3.4360000000000004,2/22/20,9,0,8
20325,United Kingdom,,55.3781,-3.4360000000000004,2/23/20,9,0,8
20326,United Kingdom,,55.3781,-3.4360000000000004,2/24/20,13,0,8
20327,United Kingdom,,55.3781,-3.4360000000000004,2/25/20,13,0,8
20328,United Kingdom,,55.3781,-3.4360000000000004,2/26/20,13,0,8
20329,United Kingdom,,55.3781,-3.4360000000000004,2/27/20,15,0,8
20330,United Kingdom,,55.3781,-3.4360000000000004,2/28/20,20,0,8
20331,United Kingdom,,55.3781,-3.4360000000000004,2/29/20,23,0,8
20332,United Kingdom,,55.3781,-3.4360000000000004,3/1/20,36,0,8
20333,United Kingdom,,55.3781,-3.4360000000000004,3/2/20,40,0,8
20334,United Kingdom,,55.3781,-3.4360000000000004,3/3/20,51,0,8
20335,United Kingdom,,55.3781,-3.4360000000000004,3/4/20,85,0,8
20336,United Kingdom,,55.3781,-3.4360000000000004,3/5/20,115,1,8
20337,United Kingdom,,55.3781,-3.4360000000000004,3/6/20,163,2,8
20338,United Kingdom,,55.3781,-3.4360000000000004,3/7/20,206,2,18
20339,United Kingdom,,55.3781,-3.4360000000000004,3/8/20,273,3,18
20340,United Kingdom,,55.3781,-3.4360000000000004,3/9/20,321,4,18
20341,United Kingdom,,55.3781,-3.4360000000000004,3/10/20,382,6,18
20342,United Kingdom,,55.3781,-3.4360000000000004,3/11/20,456,8,18
20343,United Kingdom,,55.3781,-3.4360000000000004,3/12/20,456,8,18
20344,United Kingdom,,55.3781,-3.4360000000000004,3/13/20,798,8,18
20345,United Kingdom,,55.3781,-3.4360000000000004,3/14/20,1140,21,18
20346,United Kingdom,,55.3781,-3.4360000000000004,3/15/20,1140,21,18
20347,United Kingdom,,55.3781,-3.4360000000000004,3/16/20,1543,55,20
20348,United Kingdom,,55.3781,-3.4360000000000004,3/17/20,1950,55,52
20349,United Kingdom,,55.3781,-3.4360000000000004,3/18/20,2626,71,65
20350,United Kingdom,,55.3781,-3.4360000000000004,3/19/20,2689,137,65
20351,United Kingdom,,55.3781,-3.4360000000000004,3/20/20,3983,177,65
20352,United Kingdom,,55.3781,-3.4360000000000004,3/21/20,5018,233,65
20353,United Kingdom,,55.3781,-3.4360000000000004,3/22/20,5683,281,65
20354,United Kingdom,,55.3781,-3.4360000000000004,3/23/20,6650,335,65
20355,United Kingdom,,55.3781,-3.4360000000000004,3/24/20,8077,422,135
20356,United Kingdom,,55.3781,-3.4360000000000004,3/25/20,9529,465,135
20357,United Kingdom,,55.3781,-3.4360000000000004,3/26/20,11658,578,135
20358,United Kingdom,,55.3781,-3.4360000000000004,3/27/20,14543,759,135
20359,United Kingdom,,55.3781,-3.4360000000000004,3/28/20,17089,1019,135
20360,United Kingdom,,55.3781,-3.4360000000000004,3/29/20,19522,1228,135
20361,United Kingdom,,55.3781,-3.4360000000000004,3/30/20,22141,1408,135
20362,United Kingdom,,55.3781,-3.4360000000000004,3/31/20,25150,1789,135
20363,United Kingdom,,55.3781,-3.4360000000000004,4/1/20,29474,2352,135
20364,United Kingdom,,55.3781,-3.4360000000000004,4/2/20,33718,2921,135
20365,United Kingdom,,55.3781,-3.4360000000000004,4/3/20,38168,3605,135
20366,United Kingdom,,55.3781,-3.4360000000000004,4/4/20,41903,4313,135
20367,United Kingdom,,55.3781,-3.4360000000000004,4/5/20,47806,4934,135
20368,United Kingdom,,55.3781,-3.4360000000000004,4/6/20,51608,5373,135
20369,United Kingdom,,55.3781,-3.4360000000000004,4/7/20,55242,6159,135
20370,United Kingdom,,55.3781,-3.4360000000000004,4/8/20,60733,7097,135
20371,United Kingdom,,55.3781,-3.4360000000000004,4/9/20,65077,7978,135
20372,United Kingdom,,55.3781,-3.4360000000000004,4/10/20,73758,8958,344
20373,United Kingdom,,55.3781,-3.4360000000000004,4/11/20,78991,9875,344
20374,United Kingdom,,55.3781,-3.4360000000000004,4/12/20,84279,10612,344
20375,United Kingdom,,55.3781,-3.4360000000000004,4/13/20,88621,11329,0
20376,United Kingdom,,55.3781,-3.4360000000000004,4/14/20,93873,12107,0
20377,United Kingdom,,55.3781,-3.4360000000000004,4/15/20,98476,12868,0
20378,United Kingdom,,55.3781,-3.4360000000000004,4/16/20,103093,13729,0
20379,United Kingdom,,55.3781,-3.4360000000000004,4/17/20,108692,14576,0
20380,United Kingdom,,55.3781,-3.4360000000000004,4/18/20,114217,15464,0
20381,United Kingdom,,55.3781,-3.4360000000000004,4/19/20,120067,16060,0
20382,United Kingdom,,55.3781,-3.4360000000000004,4/20/20,124743,16509,0
20383,United Kingdom,,55.3781,-3.4360000000000004,4/21/20,129044,17337,0
20384,Uruguay,,-32.5228,-55.7658,1/22/20,0,0,0
20385,Uruguay,,-32.5228,-55.7658,1/23/20,0,0,0
20386,Uruguay,,-32.5228,-55.7658,1/24/20,0,0,0
20387,Uruguay,,-32.5228,-55.7658,1/25/20,0,0,0
20388,Uruguay,,-32.5228,-55.7658,1/26/20,0,0,0
20389,Uruguay,,-32.5228,-55.7658,1/27/20,0,0,0
20390,Uruguay,,-32.5228,-55.7658,1/28/20,0,0,0
20391,Uruguay,,-32.5228,-55.7658,1/29/20,0,0,0
20392,Uruguay,,-32.5228,-55.7658,1/30/20,0,0,0
20393,Uruguay,,-32.5228,-55.7658,1/31/20,0,0,0
20394,Uruguay,,-32.5228,-55.7658,2/1/20,0,0,0
20395,Uruguay,,-32.5228,-55.7658,2/2/20,0,0,0
20396,Uruguay,,-32.5228,-55.7658,2/3/20,0,0,0
20397,Uruguay,,-32.5228,-55.7658,2/4/20,0,0,0
20398,Uruguay,,-32.5228,-55.7658,2/5/20,0,0,0
20399,Uruguay,,-32.5228,-55.7658,2/6/20,0,0,0
20400,Uruguay,,-32.5228,-55.7658,2/7/20,0,0,0
20401,Uruguay,,-32.5228,-55.7658,2/8/20,0,0,0
20402,Uruguay,,-32.5228,-55.7658,2/9/20,0,0,0
20403,Uruguay,,-32.5228,-55.7658,2/10/20,0,0,0
20404,Uruguay,,-32.5228,-55.7658,2/11/20,0,0,0
20405,Uruguay,,-32.5228,-55.7658,2/12/20,0,0,0
20406,Uruguay,,-32.5228,-55.7658,2/13/20,0,0,0
20407,Uruguay,,-32.5228,-55.7658,2/14/20,0,0,0
20408,Uruguay,,-32.5228,-55.7658,2/15/20,0,0,0
20409,Uruguay,,-32.5228,-55.7658,2/16/20,0,0,0
20410,Uruguay,,-32.5228,-55.7658,2/17/20,0,0,0
20411,Uruguay,,-32.5228,-55.7658,2/18/20,0,0,0
20412,Uruguay,,-32.5228,-55.7658,2/19/20,0,0,0
20413,Uruguay,,-32.5228,-55.7658,2/20/20,0,0,0
20414,Uruguay,,-32.5228,-55.7658,2/21/20,0,0,0
20415,Uruguay,,-32.5228,-55.7658,2/22/20,0,0,0
20416,Uruguay,,-32.5228,-55.7658,2/23/20,0,0,0
20417,Uruguay,,-32.5228,-55.7658,2/24/20,0,0,0
20418,Uruguay,,-32.5228,-55.7658,2/25/20,0,0,0
20419,Uruguay,,-32.5228,-55.7658,2/26/20,0,0,0
20420,Uruguay,,-32.5228,-55.7658,2/27/20,0,0,0
20421,Uruguay,,-32.5228,-55.7658,2/28/20,0,0,0
20422,Uruguay,,-32.5228,-55.7658,2/29/20,0,0,0
20423,Uruguay,,-32.5228,-55.7658,3/1/20,0,0,0
20424,Uruguay,,-32.5228,-55.7658,3/2/20,0,0,0
20425,Uruguay,,-32.5228,-55.7658,3/3/20,0,0,0
20426,Uruguay,,-32.5228,-55.7658,3/4/20,0,0,0
20427,Uruguay,,-32.5228,-55.7658,3/5/20,0,0,0
20428,Uruguay,,-32.5228,-55.7658,3/6/20,0,0,0
20429,Uruguay,,-32.5228,-55.7658,3/7/20,0,0,0
20430,Uruguay,,-32.5228,-55.7658,3/8/20,0,0,0
20431,Uruguay,,-32.5228,-55.7658,3/9/20,0,0,0
20432,Uruguay,,-32.5228,-55.7658,3/10/20,0,0,0
20433,Uruguay,,-32.5228,-55.7658,3/11/20,0,0,0
20434,Uruguay,,-32.5228,-55.7658,3/12/20,0,0,0
20435,Uruguay,,-32.5228,-55.7658,3/13/20,0,0,0
20436,Uruguay,,-32.5228,-55.7658,3/14/20,4,0,0
20437,Uruguay,,-32.5228,-55.7658,3/15/20,4,0,0
20438,Uruguay,,-32.5228,-55.7658,3/16/20,8,0,0
20439,Uruguay,,-32.5228,-55.7658,3/17/20,29,0,0
20440,Uruguay,,-32.5228,-55.7658,3/18/20,50,0,0
20441,Uruguay,,-32.5228,-55.7658,3/19/20,79,0,0
20442,Uruguay,,-32.5228,-55.7658,3/20/20,94,0,0
20443,Uruguay,,-32.5228,-55.7658,3/21/20,110,0,0
20444,Uruguay,,-32.5228,-55.7658,3/22/20,158,0,0
20445,Uruguay,,-32.5228,-55.7658,3/23/20,162,0,0
20446,Uruguay,,-32.5228,-55.7658,3/24/20,162,0,0
20447,Uruguay,,-32.5228,-55.7658,3/25/20,189,0,0
20448,Uruguay,,-32.5228,-55.7658,3/26/20,217,0,0
20449,Uruguay,,-32.5228,-55.7658,3/27/20,238,0,0
20450,Uruguay,,-32.5228,-55.7658,3/28/20,274,0,0
20451,Uruguay,,-32.5228,-55.7658,3/29/20,304,1,0
20452,Uruguay,,-32.5228,-55.7658,3/30/20,310,1,0
20453,Uruguay,,-32.5228,-55.7658,3/31/20,338,1,41
20454,Uruguay,,-32.5228,-55.7658,4/1/20,338,2,41
20455,Uruguay,,-32.5228,-55.7658,4/2/20,350,4,62
20456,Uruguay,,-32.5228,-55.7658,4/3/20,369,4,68
20457,Uruguay,,-32.5228,-55.7658,4/4/20,400,5,93
20458,Uruguay,,-32.5228,-55.7658,4/5/20,400,5,93
20459,Uruguay,,-32.5228,-55.7658,4/6/20,406,6,104
20460,Uruguay,,-32.5228,-55.7658,4/7/20,424,7,150
20461,Uruguay,,-32.5228,-55.7658,4/8/20,424,7,150
20462,Uruguay,,-32.5228,-55.7658,4/9/20,456,7,192
20463,Uruguay,,-32.5228,-55.7658,4/10/20,473,7,206
20464,Uruguay,,-32.5228,-55.7658,4/11/20,494,7,214
20465,Uruguay,,-32.5228,-55.7658,4/12/20,480,7,231
20466,Uruguay,,-32.5228,-55.7658,4/13/20,480,8,231
20467,Uruguay,,-32.5228,-55.7658,4/14/20,483,8,248
20468,Uruguay,,-32.5228,-55.7658,4/15/20,492,8,260
20469,Uruguay,,-32.5228,-55.7658,4/16/20,502,9,286
20470,Uruguay,,-32.5228,-55.7658,4/17/20,502,9,286
20471,Uruguay,,-32.5228,-55.7658,4/18/20,508,9,294
20472,Uruguay,,-32.5228,-55.7658,4/19/20,517,10,298
20473,Uruguay,,-32.5228,-55.7658,4/20/20,535,10,313
20474,Uruguay,,-32.5228,-55.7658,4/21/20,535,11,313
20475,US,,37.0902,-95.7129,1/22/20,1,0,0
20476,US,,37.0902,-95.7129,1/23/20,1,0,0
20477,US,,37.0902,-95.7129,1/24/20,2,0,0
20478,US,,37.0902,-95.7129,1/25/20,2,0,0
20479,US,,37.0902,-95.7129,1/26/20,5,0,0
20480,US,,37.0902,-95.7129,1/27/20,5,0,0
20481,US,,37.0902,-95.7129,1/28/20,5,0,0
20482,US,,37.0902,-95.7129,1/29/20,5,0,0
20483,US,,37.0902,-95.7129,1/30/20,5,0,0
20484,US,,37.0902,-95.7129,1/31/20,7,0,0
20485,US,,37.0902,-95.7129,2/1/20,8,0,0
20486,US,,37.0902,-95.7129,2/2/20,8,0,0
20487,US,,37.0902,-95.7129,2/3/20,11,0,0
20488,US,,37.0902,-95.7129,2/4/20,11,0,0
20489,US,,37.0902,-95.7129,2/5/20,11,0,0
20490,US,,37.0902,-95.7129,2/6/20,11,0,0
20491,US,,37.0902,-95.7129,2/7/20,11,0,0
20492,US,,37.0902,-95.7129,2/8/20,11,0,0
20493,US,,37.0902,-95.7129,2/9/20,11,0,3
20494,US,,37.0902,-95.7129,2/10/20,11,0,3
20495,US,,37.0902,-95.7129,2/11/20,12,0,3
20496,US,,37.0902,-95.7129,2/12/20,12,0,3
20497,US,,37.0902,-95.7129,2/13/20,13,0,3
20498,US,,37.0902,-95.7129,2/14/20,13,0,3
20499,US,,37.0902,-95.7129,2/15/20,13,0,3
20500,US,,37.0902,-95.7129,2/16/20,13,0,3
20501,US,,37.0902,-95.7129,2/17/20,13,0,3
20502,US,,37.0902,-95.7129,2/18/20,13,0,3
20503,US,,37.0902,-95.7129,2/19/20,13,0,3
20504,US,,37.0902,-95.7129,2/20/20,13,0,3
20505,US,,37.0902,-95.7129,2/21/20,15,0,5
20506,US,,37.0902,-95.7129,2/22/20,15,0,5
20507,US,,37.0902,-95.7129,2/23/20,15,0,5
20508,US,,37.0902,-95.7129,2/24/20,51,0,5
20509,US,,37.0902,-95.7129,2/25/20,51,0,6
20510,US,,37.0902,-95.7129,2/26/20,57,0,6
20511,US,,37.0902,-95.7129,2/27/20,58,0,6
20512,US,,37.0902,-95.7129,2/28/20,60,0,7
20513,US,,37.0902,-95.7129,2/29/20,68,1,7
20514,US,,37.0902,-95.7129,3/1/20,74,1,7
20515,US,,37.0902,-95.7129,3/2/20,98,6,7
20516,US,,37.0902,-95.7129,3/3/20,118,7,7
20517,US,,37.0902,-95.7129,3/4/20,149,11,7
20518,US,,37.0902,-95.7129,3/5/20,217,12,7
